Pressure [Pa],Mole fraction CH4,Mole Fraction CO2,Uptake_CH4 [mg/gr],Uptake_CO2 [mg/gr],Error_CH4 [mg/gr],Error_CO2 [mg/gr]
760000.24,0.36,.64,19.1246412688,211.9946625607,0.1414350319,1.4740735163
760000.24,0.38,.62,20.1333126748,204.8022108204,0.1943953372,2.6412401803
760000.24,0.4,.60,21.1964020768,198.3183766434,0.0649448759,1.1455476976
760000.24,0.42,.58,22.1723101931,191.2405201862,0.1397963550,1.7217251193
760000.24,0.44,.56,23.2129212867,184.8135979936,0.0595760817,1.9509289786
760000.24,0.46,.54,24.2534721167,176.6337536261,0.0968702262,0.6813055663
760000.24,0.48,.52,25.3275696627,170.3879250372,0.0689217109,0.7132730401
760000.24,0.5,.50,26.2935945549,163.6783161149,0.1449592284,1.6377765448
760000.24,0.52,.48,27.4105796689,156.6742303712,0.1090607394,0.6288198879
760000.24,0.54,.46,28.3905455316,149.8045737097,0.1539445625,1.0211413372
760000.24,0.56,.44,29.3765578384,142.8164100992,0.1578364502,1.2150001083
760000.24,0.58,.42,30.4508562629,136.2810631387,0.1842932700,0.2583537985
760000.24,0.6,.40,31.4657749914,130.4467307853,0.2060738521,0.7100560236
760000.24,0.62,.38,32.4698663667,123.1254144453,0.0855294440,0.9748771539
760000.24,0.64,.36,33.4286797194,116.1874413650,0.2231216241,0.6991607411
760000.24,0.66,.34,34.5268023386,109.9011738637,0.2299943622,0.5378656068
760000.24,0.68,.32,35.3854978276,103.1578474831,0.1945921124,0.7929292881
760000.24,0.7,.30,36.5426385614,96.5016245365,0.2124919193,0.6009315391
760000.24,0.72,.28,37.5694894751,90.0844539617,0.1512726334,0.8088600095
760000.24,0.74,.26,38.4704899843,82.8570176037,0.1745008077,0.3464828829
760000.24,0.76,.24,39.5044921740,76.5524589322,0.1723230150,0.5604452601
760000.24,0.78,.22,40.6232249313,70.4812779624,0.0924384793,0.6416768625
760000.24,0.8,.20,41.4933303213,63.8693505002,0.2211294517,0.4780264836
760000.24,0.82,.18,42.4722516157,57.5074390933,0.1686428096,0.7685208571
760000.24,0.84,.16,43.4268666069,50.8656507448,0.2031481486,0.3550461090
760000.24,0.86,.14,44.4347344986,44.3011040247,0.3569587845,0.4348847055
760000.24,0.88,.12,45.6433202262,38.0727401977,0.4626832431,0.3653590110
760000.24,0.9,.10,46.6032183230,31.7422323058,0.2797376829,0.2223496642
760000.24,0.92,.08,47.7358317873,25.4461029989,0.0805770058,0.2272556467
760000.24,0.94,.06,48.6699370797,19.1294236725,0.5427483111,0.3152856299
760000.24,0.96,.04,49.6672387603,12.8512549725,0.3787567739,0.1799711252
760000.24,0.98,.02,50.6074909360,6.4165094481,0.2865018032,0.0468763648
760000.24,1,0,51.2250116516,0.0000000000,0.4625060013,0.0000000000
780000.22,0,1.00,0.0000000000,356.2733745855,0.0000000000,3.2772457199
780000.22,0.02,.98,1.1241966535,350.6043789844,0.0139357836,3.0584995260
780000.22,0.04,.96,2.2185427562,342.2138005024,0.0132269178,3.1233219534
780000.22,0.06,.94,3.3353269916,333.2130572315,0.0289677938,1.8063629573
780000.22,0.08,.92,4.4505845501,326.1621967785,0.0214158720,2.1800279418
780000.22,0.1,.90,5.5378195525,316.9471382906,0.0440905097,3.2833159030
780000.22,0.12,.88,6.6290520378,310.0183658893,0.0174983562,2.7199894575
780000.22,0.14,.86,7.7169700273,300.3539065722,0.0291104558,2.6169836865
780000.22,0.16,.84,8.8307009089,294.6755450104,0.0469957045,2.4239629739
780000.22,0.18,.82,9.9371800753,285.8615700135,0.0332544489,1.5005660493
780000.22,0.2,.80,10.9994659632,277.6718638404,0.0657390071,0.6774515169
780000.22,0.22,.78,12.1225979605,272.1877082272,0.0717606311,1.9385706237
780000.22,0.24,.76,13.1640929196,262.6333264946,0.0588986060,2.8584091338
780000.22,0.26,.74,14.2400787239,255.1672785158,0.0988620270,1.7377539461
780000.22,0.28,.72,15.3493099262,248.6116570052,0.1079460578,2.0150136153
780000.22,0.3,.70,16.3932355157,240.5894362458,0.0331430091,1.7515459456
780000.22,0.32,.68,17.4275992867,231.9137469031,0.0376461346,1.9490403517
780000.22,0.34,.66,18.5513138318,225.4531623461,0.1195867930,1.0706178396
780000.22,0.36,.64,19.5640630720,217.5665827344,0.1343993149,1.2819000213
780000.22,0.38,.62,20.6362321840,210.8319060939,0.0519547187,1.7943019299
780000.22,0.4,.60,21.8074545034,204.1329302916,0.1468029188,1.4066626556
780000.22,0.42,.58,22.8481660363,195.6841726659,0.1515165484,1.1259393412
780000.22,0.44,.56,23.8569780572,189.2449094428,0.0797618277,2.2082786141
780000.22,0.46,.54,24.9697848976,182.1568055228,0.0745166669,1.8666597018
780000.22,0.48,.52,26.0253815301,174.9091497086,0.1264281588,1.7587948381
780000.22,0.5,.50,27.1323829807,168.2176115809,0.1552048549,0.8705982864
780000.22,0.52,.48,28.0881831553,160.7015934473,0.1045434341,1.0633861224
780000.22,0.54,.46,29.1869887615,154.1261381377,0.2315686378,0.7693440192
780000.22,0.56,.44,30.1185830722,147.0029945062,0.1670524487,0.9903447311
780000.22,0.58,.42,31.2182725440,139.9724636971,0.1264217330,1.5524302376
780000.22,0.6,.40,32.1820074209,132.4838272250,0.2236392859,0.8722184566
780000.22,0.62,.38,33.3427237927,126.3673039868,0.1945421760,1.1504864981
780000.22,0.64,.36,34.2932609496,118.9042861717,0.3027666264,0.8847451939
780000.22,0.66,.34,35.5200663606,112.4625988177,0.1027539908,0.5530001392
780000.22,0.68,.32,36.3761303408,105.2594588634,0.0891549473,0.5665681690
780000.22,0.7,.30,37.4968317077,98.6405344777,0.2102606854,0.9601870846
780000.22,0.72,.28,38.4599438611,91.6235567647,0.1695364315,1.0833970261
780000.22,0.74,.26,39.5010169753,85.5054358038,0.1930099782,0.2662239052
780000.22,0.76,.24,40.6245105539,78.3906113491,0.3407636196,0.5636734164
780000.22,0.78,.22,41.6549772813,72.1365737712,0.1106110377,0.5517001346
780000.22,0.8,.20,42.6810246808,65.3854240587,0.1794153973,0.1493022907
780000.22,0.82,.18,43.5537615797,58.5883811391,0.3696257779,0.8900769936
780000.22,0.84,.16,44.4304758736,52.2355051295,0.4000449246,0.2878802743
780000.22,0.86,.14,45.6018187201,45.5857832614,0.1902886699,0.2046816200
780000.22,0.88,.12,46.6633613575,39.0746776108,0.2459287640,0.4832495250
780000.22,0.9,.10,47.7985058913,32.5316175063,0.1234382880,0.4477752780
780000.22,0.92,.08,48.7781503484,26.1056870037,0.4763280959,0.1955627176
780000.22,0.94,.06,49.6388546228,19.5269811548,0.1743291386,0.1155601309
780000.22,0.96,.04,50.5654068822,13.0774153751,0.1631602169,0.0820738463
780000.22,0.98,.02,51.8220226684,6.6003026522,0.1908144680,0.0581528456
780000.22,1,0,52.9493731149,0.0000000000,0.1668676061,0.0000000000
800000.2,0,1.00,0.0000000000,368.0763581866,0.0000000000,1.8620118301
800000.2,0.02,.98,1.1430189726,358.9087355346,0.0158315420,1.3836820707
800000.2,0.04,.96,2.2770184988,350.7909268829,0.0217476639,4.1169617135
800000.2,0.06,.94,3.4374335528,344.3283589460,0.0314107114,1.3733938649
800000.2,0.08,.92,4.5484927499,333.6998668094,0.0438371154,2.6856912768
800000.2,0.1,.90,5.6804031392,326.3726554235,0.0409630791,2.4986611414
800000.2,0.12,.88,6.8190027840,318.6533959440,0.0350065960,2.2490535688
800000.2,0.14,.86,7.9613588574,310.8267584804,0.0376046253,2.3850222370
800000.2,0.16,.84,9.0568298798,301.6602377062,0.0545061928,1.8167355071
800000.2,0.18,.82,10.1477811352,293.5559270565,0.0710319471,1.8826766883
800000.2,0.2,.80,11.3032947529,286.1991302538,0.0573322546,1.9057613785
800000.2,0.22,.78,12.4341203981,278.1957516036,0.1091108959,2.9896056475
800000.2,0.24,.76,13.5278839531,271.0865467252,0.0629411833,1.2095780616
800000.2,0.26,.74,14.6296424738,262.7028549789,0.0839183252,1.4771369622
800000.2,0.28,.72,15.7285686071,254.1136630374,0.0472465560,1.6046418692
800000.2,0.3,.70,16.8314922234,247.4650981409,0.0660757534,1.4883394553
800000.2,0.32,.68,17.8747950894,239.6074428195,0.0960849639,3.1239171444
800000.2,0.34,.66,19.0282195703,232.4608842863,0.0614361981,1.0874796913
800000.2,0.36,.64,20.1250565668,224.6794238093,0.0768045306,1.8425506261
800000.2,0.38,.62,21.2004196476,216.9895844650,0.1790063835,1.1428049417
800000.2,0.4,.60,22.3170833559,208.9446650246,0.0891603882,1.1551958306
800000.2,0.42,.58,23.3798513523,202.1658581813,0.1019805391,1.7162123610
800000.2,0.44,.56,24.5352042671,194.8827769982,0.2211239568,2.1367092865
800000.2,0.46,.54,25.5685033819,186.5511489744,0.0877319091,0.6691665195
800000.2,0.48,.52,26.6226938647,180.0597118412,0.1224479690,1.3849921370
800000.2,0.5,.50,27.6908855816,172.7853905860,0.0907279137,1.1087488914
800000.2,0.52,.48,28.8135354704,165.1831505207,0.0947927118,1.2547732682
800000.2,0.54,.46,29.9248959853,158.0444153193,0.1971575493,0.8012372368
800000.2,0.56,.44,31.0675734643,151.2774536615,0.1676868713,0.6986877784
800000.2,0.58,.42,32.0046919348,144.1056621285,0.1288595335,1.1563575183
800000.2,0.6,.40,33.0194901362,135.7488011048,0.2738856492,2.1558234369
800000.2,0.62,.38,34.1758675316,129.7939784225,0.1439870792,0.4183366099
800000.2,0.64,.36,35.1823091858,122.0804487071,0.2274695945,0.3788749930
800000.2,0.66,.34,36.2369215135,114.3041670554,0.2332022390,0.6797346543
800000.2,0.68,.32,37.4337759344,108.3459285522,0.2156690696,0.6302895277
800000.2,0.7,.30,38.4330663126,100.6154850138,0.0472751776,0.5001105915
800000.2,0.72,.28,39.5153998787,94.2825529909,0.3069317662,0.8171701475
800000.2,0.74,.26,40.5689475501,87.3798399977,0.3396775588,0.9941818905
800000.2,0.76,.24,41.5873013016,80.5796016328,0.1672288636,0.4148335580
800000.2,0.78,.22,42.5495295895,73.5816864043,0.2377502556,0.5359806650
800000.2,0.8,.20,43.5767019088,66.9175850320,0.2590828230,0.7261670699
800000.2,0.82,.18,44.7044340246,59.9031416377,0.1487838327,0.3301066417
800000.2,0.84,.16,45.7398222762,53.4786435761,0.3429349823,0.6375559242
800000.2,0.86,.14,46.9845259650,46.9507342903,0.2706755613,0.2679135021
800000.2,0.88,.12,47.8193570836,40.0302259719,0.2440053063,0.1887600578
800000.2,0.9,.10,48.9172185607,33.2361030283,0.2708263151,0.3328756016
800000.2,0.92,.08,50.0007975737,26.6683608627,0.3248281374,0.2659793841
800000.2,0.94,.06,50.9768463050,20.1308652407,0.1329125730,0.2097638837
800000.2,0.96,.04,52.1185595671,13.5001507633,0.4142358489,0.1017950002
800000.2,0.98,.02,53.1595523299,6.7797434393,0.3659868775,0.0399593794
800000.2,1,0,54.2009066740,0.0000000000,0.2646577530,0.0000000000
820000.18,0,1.00,0.0000000000,376.0789655225,0.0000000000,2.9423809002
820000.18,0.02,.98,1.1714633736,367.9720103663,0.0069120226,2.5922961518
820000.18,0.04,.96,2.3535733098,359.6674334405,0.0211517926,2.7377218189
820000.18,0.06,.94,3.5057322559,351.4611991015,0.0306800191,2.9621066401
820000.18,0.08,.92,4.6828804922,344.8052516243,0.0430860350,2.1627248776
820000.18,0.1,.90,5.8320463480,335.1308203138,0.0139422531,2.7443325872
820000.18,0.12,.88,7.0022240990,328.1878336899,0.0341660169,2.7492444894
820000.18,0.14,.86,8.1519122391,318.9101334534,0.0633431191,2.3769612368
820000.18,0.16,.84,9.2980649169,308.9087750226,0.0326660472,1.7747855544
820000.18,0.18,.82,10.4340933163,300.9913979286,0.0728270005,2.6207703463
820000.18,0.2,.80,11.5881003449,293.3497657346,0.0734837750,2.6329290298
820000.18,0.22,.78,12.7105091794,285.4109571189,0.0508626831,1.4910775233
820000.18,0.24,.76,13.8951100095,278.7514285391,0.0721572894,1.9164315592
820000.18,0.26,.74,14.9862420555,270.0408096725,0.0652863258,0.4846197412
820000.18,0.28,.72,16.1231543205,261.6921576379,0.0739329299,0.9071615167
820000.18,0.3,.70,17.2149894415,252.6359348236,0.0497399295,1.4008262337
820000.18,0.32,.68,18.3906110009,245.3299896779,0.0680251599,1.7814062443
820000.18,0.34,.66,19.5074153241,239.0549062355,0.1005528490,1.2193019602
820000.18,0.36,.64,20.6084105064,230.2894138584,0.0975550194,0.8269191219
820000.18,0.38,.62,21.7167779311,221.1979860509,0.0586957577,2.2333525178
820000.18,0.4,.60,22.8386644814,214.0248171707,0.0634458089,1.0608552055
820000.18,0.42,.58,23.9745321780,206.9098274342,0.1119037254,0.3940931146
820000.18,0.44,.56,25.1329987102,199.6323658276,0.1739783396,0.9600302437
820000.18,0.46,.54,26.2479147752,192.9233629380,0.1181920518,1.3583077481
820000.18,0.48,.52,27.2742032290,184.5024277248,0.1076458667,1.1677505849
820000.18,0.5,.50,28.4981561648,176.8228909372,0.1401621438,0.9034112593
820000.18,0.52,.48,29.4732607669,170.4322756156,0.1693353315,1.1088092313
820000.18,0.54,.46,30.5662007198,162.1582757966,0.1945736105,1.0510334495
820000.18,0.56,.44,31.7149849064,154.7662189068,0.1386827517,1.1449587669
820000.18,0.58,.42,32.7770096522,147.0155008183,0.1109933677,0.8799343496
820000.18,0.6,.40,33.9914409453,140.1583504689,0.2123005665,0.6547822776
820000.18,0.62,.38,35.1270876755,132.8734511877,0.1126151086,0.8760991783
820000.18,0.64,.36,36.2093208023,125.7023207813,0.1970829957,0.6669961808
820000.18,0.66,.34,37.1210281376,118.2166593789,0.2913721203,0.5668144225
820000.18,0.68,.32,38.2995423480,111.0288906189,0.2341115387,0.6334645723
820000.18,0.7,.30,39.3613059517,104.0337851787,0.2207982451,0.7928040022
820000.18,0.72,.28,40.5405835005,96.6713687996,0.2980249603,0.9195841066
820000.18,0.74,.26,41.3818427323,89.5563239693,0.1833551642,0.3817313972
820000.18,0.76,.24,42.5579664881,82.9210917933,0.1772536293,0.6840444877
820000.18,0.78,.22,43.8351120609,75.7254997014,0.2662462606,0.6662761692
820000.18,0.8,.20,44.8183924195,68.8432816339,0.1878078878,0.4468336926
820000.18,0.82,.18,45.7091481233,61.8469090343,0.3355806732,0.6321060667
820000.18,0.84,.16,46.7967045314,54.8471206137,0.4168539181,0.4116577766
820000.18,0.86,.14,47.9174661619,48.0630247574,0.2035026083,0.6074244263
820000.18,0.88,.12,48.9522919536,41.0000436494,0.1070975448,0.1949175652
820000.18,0.9,.10,49.8910576281,34.1473008110,0.4386344465,0.4109866841
820000.18,0.92,.08,51.2607479436,27.4842462224,0.3480975948,0.3016034746
820000.18,0.94,.06,52.1292663932,20.7099019839,0.4179255997,0.2760899871
820000.18,0.96,.04,53.4703114291,13.8483441237,0.3280608510,0.1789742568
820000.18,0.98,.02,54.4558014517,6.8930164692,0.3689610921,0.0737323737
820000.18,1,0,55.4153379671,0.0000000000,0.4999729359,0.0000000000
840000.16,0,1.00,0.0000000000,387.5449949160,0.0000000000,3.1602972049
840000.16,0.02,.98,1.2027803378,379.8183528558,0.0074212070,2.3692462207
840000.16,0.04,.96,2.3998758130,370.5999336408,0.0199223055,1.4530091050
840000.16,0.06,.94,3.5848784001,360.4337893966,0.0166308242,1.1289114446
840000.16,0.08,.92,4.7831791465,352.9973819285,0.0384664297,3.0692060427
840000.16,0.1,.90,5.9744692319,344.6658640924,0.0310190323,2.5219890828
840000.16,0.12,.88,7.1631478963,335.8717779884,0.0445949314,1.4586674321
840000.16,0.14,.86,8.3075328429,326.9731236885,0.0229065037,1.9173027604
840000.16,0.16,.84,9.5362466001,318.5308671413,0.0381764360,2.5297397596
840000.16,0.18,.82,10.7065850539,310.6938720271,0.0728557097,2.0466424108
840000.16,0.2,.80,11.8773252648,301.7912509674,0.0430636920,1.6418666598
840000.16,0.22,.78,13.0634326839,294.6030965502,0.0440251348,1.3091911736
840000.16,0.24,.76,14.2264792468,284.4290187864,0.0476148620,1.9907520428
840000.16,0.26,.74,15.3441071721,277.8167056670,0.0609858430,1.8158197368
840000.16,0.28,.72,16.5450595152,269.5190154770,0.1164138325,1.9260288191
840000.16,0.3,.70,17.6779742973,261.5225786564,0.0497784097,2.1648939363
840000.16,0.32,.68,18.7973900416,251.9367383148,0.1184549233,2.4520822179
840000.16,0.34,.66,19.9788370786,244.3190719613,0.1100620195,2.5453474540
840000.16,0.36,.64,21.1977881387,237.6787711477,0.0866649224,1.0697525831
840000.16,0.38,.62,22.2898442261,227.8035777162,0.1323350655,0.9891240754
840000.16,0.4,.60,23.5284412073,220.1678405680,0.0764803526,1.6379437507
840000.16,0.42,.58,24.5725475875,212.2940978318,0.1564209303,0.9435334240
840000.16,0.44,.56,25.7392702276,205.2929320641,0.1605995212,1.7378960685
840000.16,0.46,.54,26.7874946178,196.2003472850,0.1107047058,1.4178355114
840000.16,0.48,.52,27.9620314331,188.7404147275,0.1496447342,1.6397845116
840000.16,0.5,.50,29.1805003847,181.6737423292,0.1440634672,0.6704672745
840000.16,0.52,.48,30.3225551403,173.9459432974,0.1470660362,1.0427700849
840000.16,0.54,.46,31.2998091428,166.5100867681,0.1791514289,0.7038390839
840000.16,0.56,.44,32.4397747616,158.8574357969,0.1429473161,1.4509790598
840000.16,0.58,.42,33.6811438667,150.2952398596,0.1690697689,1.3798810896
840000.16,0.6,.40,34.6914022131,143.5418312978,0.2151346875,0.7890657220
840000.16,0.62,.38,35.7137333597,136.2659674139,0.2614388182,0.9799592830
840000.16,0.64,.36,36.8769205375,128.6057685803,0.1188611632,0.7814406159
840000.16,0.66,.34,37.9884417552,121.8594120359,0.2282933262,0.7020939796
840000.16,0.68,.32,39.1946772039,113.7217144913,0.1350286053,1.6550913377
840000.16,0.7,.30,40.2863917977,106.2611759010,0.2765874510,0.8074093175
840000.16,0.72,.28,41.5386284317,99.8856563042,0.1889662766,0.7549104542
840000.16,0.74,.26,42.6679274001,91.9792428935,0.3225311006,0.5183157090
840000.16,0.76,.24,43.7700073265,84.5842660278,0.3157884752,0.8603999527
840000.16,0.78,.22,44.8678888915,77.7516875516,0.1758623153,0.6694627079
840000.16,0.8,.20,45.6965932147,70.2861905116,0.4763036729,0.6492561403
840000.16,0.82,.18,46.9696207774,63.0715910290,0.3396068047,0.4873806889
840000.16,0.84,.16,48.1423898616,56.2897540220,0.3027850643,0.4736572357
840000.16,0.86,.14,49.0857154789,49.1988403138,0.1391188614,0.7456658309
840000.16,0.88,.12,50.3174223263,42.0099696761,0.2065213631,0.4467050158
840000.16,0.9,.10,51.1472716571,34.9187254045,0.1231248464,0.3129936956
840000.16,0.92,.08,52.4456300036,28.0583245159,0.2496097610,0.1976781429
840000.16,0.94,.06,53.5971260505,21.1773736077,0.4146870845,0.1062972023
840000.16,0.96,.04,54.5938451834,14.1719105169,0.4531453624,0.1624467070
840000.16,0.98,.02,55.9568261558,7.1150448303,0.3835942098,0.0296241298
840000.16,1,0,56.8666050572,0.0000000000,0.3175929711,0.0000000000
860000.14,0,1.00,0.0000000000,397.9284294471,0.0000000000,2.0683994468
860000.14,0.02,.98,1.2361261752,389.2626019100,0.0060462039,2.7078230426
860000.14,0.04,.96,2.4542536334,378.8206576719,0.0126515825,1.5964364134
860000.14,0.06,.94,3.6696893191,369.2722260789,0.0299860652,2.4313019576
860000.14,0.08,.92,4.8946064719,362.4356808430,0.0372743075,3.0754099825
860000.14,0.1,.90,6.1239630404,353.4364251070,0.0248394141,0.8488403738
860000.14,0.12,.88,7.3564332262,343.9260082956,0.0241178952,1.4967662012
860000.14,0.14,.86,8.5551959932,337.1553553474,0.0502671577,1.5043950153
860000.14,0.16,.84,9.7427698256,326.8401821412,0.0554612811,2.8354734844
860000.14,0.18,.82,10.9582858628,317.8775638396,0.0401616691,1.3332605838
860000.14,0.2,.80,12.1323606574,309.1414915976,0.0359212041,1.0811185297
860000.14,0.22,.78,13.3616770502,301.0766281704,0.0651088163,2.4036925546
860000.14,0.24,.76,14.5128316036,291.3099696946,0.0369334806,1.9160278227
860000.14,0.26,.74,15.7411034279,284.6550690012,0.0601600679,1.5970252785
860000.14,0.28,.72,16.8810087832,276.2317096569,0.0839646685,1.3564441812
860000.14,0.3,.70,18.1348926212,266.6070832195,0.0586368823,1.2368977994
860000.14,0.32,.68,19.3493440021,258.7581327320,0.0339025831,1.8360980112
860000.14,0.34,.66,20.5198833345,251.2098846751,0.0431951114,1.5952566639
860000.14,0.36,.64,21.6101114271,242.2993300958,0.0821646793,2.1573797734
860000.14,0.38,.62,22.8118070208,233.8018694747,0.0921122706,0.5279978868
860000.14,0.4,.60,23.9857612883,226.8335947570,0.1884191898,1.1671255556
860000.14,0.42,.58,25.2035874287,217.0463862616,0.1304511556,1.1780926228
860000.14,0.44,.56,26.2641859368,209.5146112766,0.0759836561,1.1854609007
860000.14,0.46,.54,27.5283547561,201.8927026938,0.1121528547,1.1168490373
860000.14,0.48,.52,28.6653875482,193.3763999637,0.1190879258,1.3719539345
860000.14,0.5,.50,29.8590279125,185.7970789549,0.1545290178,1.4204269442
860000.14,0.52,.48,31.0442514660,177.7870339444,0.1522836330,1.2141755422
860000.14,0.54,.46,32.0829943892,170.2704648720,0.0951006133,1.3669228167
860000.14,0.56,.44,33.3836025753,162.8538912029,0.1389132762,1.4512202944
860000.14,0.58,.42,34.5131827736,155.0367849816,0.1146814643,1.0095062357
860000.14,0.6,.40,35.6139369017,146.8092844025,0.2294756832,0.8264558111
860000.14,0.62,.38,36.8246519418,139.4414688226,0.2148394846,1.3850175122
860000.14,0.64,.36,37.8645800483,131.8207723054,0.1595557427,1.1079947531
860000.14,0.66,.34,38.9609550242,124.4167049484,0.1430144535,0.8148746264
860000.14,0.68,.32,40.1877202595,116.4545916189,0.1850010310,0.8998530787
860000.14,0.7,.30,41.3321252940,108.6537380940,0.3492599905,0.7387074441
860000.14,0.72,.28,42.2132589158,101.5112565084,0.2245375256,0.6455599446
860000.14,0.74,.26,43.4532821347,94.2147324171,0.4186335409,1.5073902381
860000.14,0.76,.24,44.6875401395,86.7714933071,0.2055095590,0.7608230951
860000.14,0.78,.22,45.7546672002,79.1998303485,0.1742740564,0.5800211864
860000.14,0.8,.20,46.9603803647,71.9460040190,0.1172129083,0.2909298999
860000.14,0.82,.18,48.1720997974,64.9476480395,0.1922283303,0.3801406454
860000.14,0.84,.16,49.3462147678,57.2531257149,0.3050141509,0.3595349704
860000.14,0.86,.14,50.3246941294,50.2577998991,0.2887809383,0.4506171427
860000.14,0.88,.12,51.4527074751,42.8222739332,0.3975972767,0.4107026855
860000.14,0.9,.10,52.7507243281,35.9182937806,0.2786846730,0.2892897952
860000.14,0.92,.08,53.8480836088,28.7715699657,0.2979679849,0.1938875517
860000.14,0.94,.06,54.6340409790,21.5224266166,0.1932502954,0.2184613801
860000.14,0.96,.04,55.9882234714,14.5014821437,0.2108181320,0.1473816073
860000.14,0.98,.02,57.1172612976,7.2553138644,0.3089608657,0.0550639362
860000.14,1,0,58.0393138777,0.0000000000,0.1799415979,0.0000000000
880000.12,0,1.00,0.0000000000,409.1752402678,0.0000000000,2.1867400836
880000.12,0.02,.98,1.2513728563,399.1994454001,0.0128665416,1.9741614756
880000.12,0.04,.96,2.5103389214,388.6119982087,0.0189060533,1.5726081782
880000.12,0.06,.94,3.7526923313,381.0365888659,0.0083223741,3.1604263357
880000.12,0.08,.92,5.0144506080,369.3847828883,0.0237804355,2.4597264070
880000.12,0.1,.90,6.2770927503,361.7481642380,0.0507183622,1.9996895187
880000.12,0.12,.88,7.4993382185,354.6533388639,0.0498555773,1.3030602395
880000.12,0.14,.86,8.7346207039,345.1509106659,0.0551179082,1.6152568227
880000.12,0.16,.84,9.9761505118,333.8052614135,0.0653106961,2.3595258485
880000.12,0.18,.82,11.2108504494,326.3923239409,0.0539613464,1.5183297552
880000.12,0.2,.80,12.4306451994,317.7116761484,0.0715921927,1.5453697587
880000.12,0.22,.78,13.6841674561,308.4111670431,0.0713340489,1.1251967608
880000.12,0.24,.76,14.8537425715,298.9363959759,0.0461200009,0.6975022875
880000.12,0.26,.74,16.1346646608,289.6638745648,0.1205639445,0.9274845835
880000.12,0.28,.72,17.3315190817,282.2093412081,0.0511424577,3.7440900683
880000.12,0.3,.70,18.5440420287,272.6287347857,0.0595225310,1.4932136648
880000.12,0.32,.68,19.7475254413,264.9116790616,0.1204937564,1.6972388087
880000.12,0.34,.66,21.0021123543,256.8348602611,0.1060397033,1.4725027549
880000.12,0.36,.64,22.1598155480,249.4778430829,0.0490435340,2.8813228922
880000.12,0.38,.62,23.3658501181,239.4050829757,0.1043409743,2.1096148622
880000.12,0.4,.60,24.5431992330,230.8041560365,0.1781299866,1.7236941673
880000.12,0.42,.58,25.7270969881,222.5415606519,0.0980364656,1.6277441820
880000.12,0.44,.56,26.9346381473,214.7302392887,0.1927570488,1.4886116719
880000.12,0.46,.54,28.0781191405,206.1857284888,0.1623456857,1.4096966604
880000.12,0.48,.52,29.2811204447,198.1994289433,0.0580879008,0.4738529760
880000.12,0.5,.50,30.5217663871,190.9329861138,0.1918197997,1.7696553892
880000.12,0.52,.48,31.6611695459,182.1883192257,0.1298566201,1.3837236854
880000.12,0.54,.46,32.8311665063,173.9013723435,0.1463053793,0.7727342062
880000.12,0.56,.44,34.0965004210,166.6248473329,0.1178757134,1.2706989027
880000.12,0.58,.42,35.1803204882,158.5560722398,0.3132234684,2.0952256064
880000.12,0.6,.40,36.3662270288,150.0740930007,0.1120022609,0.7294384561
880000.12,0.62,.38,37.4523772871,142.3740061935,0.2906184817,1.2819764420
880000.12,0.64,.36,38.8230719953,135.1470105866,0.2071720803,0.8155563249
880000.12,0.66,.34,39.8259179237,127.3162961754,0.1618083864,0.7076288086
880000.12,0.68,.32,41.1586867638,119.1998648708,0.1314738456,0.7349620155
880000.12,0.7,.30,42.2603046696,111.7963484527,0.1832671190,0.6373530974
880000.12,0.72,.28,43.3778924191,103.8782000443,0.1539526421,0.4093976222
880000.12,0.74,.26,44.4001633022,96.3507223824,0.1480702610,0.3009479854
880000.12,0.76,.24,45.6817282028,88.5829802830,0.1271629466,0.6624628196
880000.12,0.78,.22,46.9600790468,81.4667233872,0.4052309953,0.6701353001
880000.12,0.8,.20,47.9691321220,73.6863096941,0.1271035712,0.8935818968
880000.12,0.82,.18,49.0726985496,66.2846664681,0.2700797065,0.4636465576
880000.12,0.84,.16,50.2213421213,58.7383466972,0.1485122900,0.3588810575
880000.12,0.86,.14,51.3607854558,51.2677259258,0.3604415402,0.3694564592
880000.12,0.88,.12,52.5988802407,44.1191289188,0.1620138390,0.2167840204
880000.12,0.9,.10,53.7686361468,36.7947273211,0.1536343384,0.1933162882
880000.12,0.92,.08,54.7935586265,29.4742924833,0.2098766408,0.2714235776
880000.12,0.94,.06,55.9969817756,22.1494501346,0.2425625908,0.2155469324
880000.12,0.96,.04,57.2536176497,14.7072027145,0.5255947320,0.0706904255
880000.12,0.98,.02,58.4119636547,7.4049488591,0.2070205498,0.0658210870
880000.12,1,0,59.3988397392,0.0000000000,0.7813067761,0.0000000000
900000.1,0,1.00,0.0000000000,419.6651161868,0.0000000000,3.6830268041
900000.1,0.02,.98,1.2904236442,410.0879255854,0.0083312435,2.5455345322
900000.1,0.04,.96,2.5738165396,402.6309130038,0.0213937537,1.4784716114
900000.1,0.06,.94,3.8509018488,389.5999417748,0.0284980992,4.3369306219
900000.1,0.08,.92,5.1402005732,381.1771884633,0.0080840321,3.4809260820
900000.1,0.1,.90,6.4061772993,371.4083813259,0.0246852983,1.8903091256
900000.1,0.12,.88,7.6808922417,362.2281972678,0.0447621098,2.2876555676
900000.1,0.14,.86,8.9514690863,351.6755694124,0.0250244732,3.5460496093
900000.1,0.16,.84,10.1994069196,345.3336019923,0.0710080842,2.2910005602
