Pressure [Pa],Mole fraction CH4,Mole Fraction CO2,Uptake_CH4 [mg/gr],Uptake_CO2 [mg/gr],Error_CH4 [mg/gr],Error_CO2 [mg/gr]
760000.24,0.54,.46,27.0441286979,200.0052279522,0.1134354689,2.2157909097
760000.24,0.56,.44,28.0091694574,191.0348343779,0.1600841352,0.6357536104
760000.24,0.58,.42,28.8979346705,180.8292045259,0.1998927702,1.9074287732
760000.24,0.6,.40,29.9841986993,172.7572926576,0.1881026465,1.0014564350
760000.24,0.62,.38,30.9189182343,163.6710041269,0.0932960072,1.4173114245
760000.24,0.64,.36,31.8574176510,154.4467910201,0.2606053820,1.0031747328
760000.24,0.66,.34,32.8113447368,146.1889514143,0.1084213918,0.9500655826
760000.24,0.68,.32,33.7144077631,137.6545865553,0.1912737180,1.4334805220
760000.24,0.7,.30,34.7059076940,127.6383776286,0.1473985232,0.9459865282
760000.24,0.72,.28,35.4958618709,118.9405653858,0.2121619488,1.2467593072
760000.24,0.74,.26,36.5350622647,110.7564207741,0.2308572050,1.3255689393
760000.24,0.76,.24,37.3950675088,101.7233751865,0.1360140639,0.5241848437
760000.24,0.78,.22,38.4669926388,93.2902000900,0.1036203983,1.0468260135
760000.24,0.8,.20,39.3116318424,84.2688172423,0.2274935529,1.3082844278
760000.24,0.82,.18,40.1292366751,76.1431553553,0.2064772187,0.8073564569
760000.24,0.84,.16,41.1389581007,67.4167778510,0.3704119975,1.0947330475
760000.24,0.86,.14,42.0902967892,59.0927367023,0.0505546371,0.3138506818
760000.24,0.88,.12,42.9009581438,50.7444122643,0.2881376033,0.6883496863
760000.24,0.9,.10,43.9543741794,42.4291040851,0.3112261831,0.3794964002
760000.24,0.92,.08,44.4925348277,33.7797457375,0.4080765804,0.1790366205
760000.24,0.94,.06,45.8216973374,25.5861357137,0.5042349835,0.2827688017
760000.24,0.96,.04,46.6655559133,17.0685606928,0.2701610902,0.1421056254
760000.24,0.98,.02,47.5895726313,8.5123352392,0.2315509299,0.0766005327
760000.24,1,0,48.4732843070,0.0000000000,0.3592889032,0.0000000000
780000.22,0,1.00,0.0000000000,487.7702072722,0.0000000000,3.3642971356
780000.22,0.02,.98,1.0419531337,481.1492078571,0.0072546433,4.0650563067
780000.22,0.04,.96,2.0775174457,468.3167007832,0.0216551009,3.8862099335
780000.22,0.06,.94,3.1297625397,454.4135879919,0.0230080084,2.4704384668
780000.22,0.08,.92,4.1892592545,443.0120483957,0.0223349007,3.9842920435
780000.22,0.1,.90,5.1992477370,433.8289647581,0.0365460413,2.1402841624
780000.22,0.12,.88,6.2749322057,421.6479372080,0.0338810641,1.1981336469
780000.22,0.14,.86,7.3150981128,411.0287026527,0.0346211352,2.5303592228
780000.22,0.16,.84,8.3333653577,398.6867630970,0.0336682935,3.0012859956
780000.22,0.18,.82,9.4001753218,389.7195246601,0.0402782603,5.2022694507
780000.22,0.2,.80,10.4237220753,376.9316402432,0.0392061976,2.5239997237
780000.22,0.22,.78,11.4792745658,367.3195706077,0.0600299721,2.7890884300
780000.22,0.24,.76,12.5064368583,355.1414728280,0.0643741750,1.7015676449
780000.22,0.26,.74,13.5243548750,344.1074503929,0.0797947598,2.3224698316
780000.22,0.28,.72,14.5419647493,334.3499627299,0.1010307799,3.2534897379
780000.22,0.3,.70,15.5981746105,325.1403421334,0.0427765500,2.8142782906
780000.22,0.32,.68,16.6882390637,312.9630894798,0.0699769565,2.5579516679
780000.22,0.34,.66,17.6799033373,304.1300570643,0.0941066873,1.6527783782
780000.22,0.36,.64,18.7056687171,292.7153335013,0.1215931339,3.7833918003
780000.22,0.38,.62,19.6976205904,283.4300459498,0.0912911330,0.5829468916
780000.22,0.4,.60,20.7557820209,272.9796675852,0.0579791082,3.1049440436
780000.22,0.42,.58,21.6495802286,262.9703886923,0.0654322600,2.8162044889
780000.22,0.44,.56,22.6921496474,253.2913287296,0.1180886863,1.4138029372
780000.22,0.46,.54,23.7384784049,244.1961945460,0.1572953472,2.1417221272
780000.22,0.48,.52,24.7097641863,233.4086108757,0.0942679315,1.7607052914
780000.22,0.5,.50,25.7117615059,224.2499232109,0.1349028357,2.2155029115
780000.22,0.52,.48,26.7431350796,215.1276323093,0.1135486760,1.2836030398
780000.22,0.54,.46,27.7991189696,206.1865927808,0.1532664010,1.1277262466
780000.22,0.56,.44,28.7176507506,196.2166404215,0.0899594760,2.0375329465
780000.22,0.58,.42,29.7039533443,185.7706567125,0.1695740164,0.6537300459
780000.22,0.6,.40,30.7428455956,178.1147722422,0.1811786617,1.1116217650
780000.22,0.62,.38,31.7140492056,168.1192407335,0.1193868064,0.4451826745
780000.22,0.64,.36,32.7291323111,158.9824136634,0.1329463619,0.7819258704
780000.22,0.66,.34,33.6775333743,149.5042683405,0.1722508742,0.8469029407
780000.22,0.68,.32,34.5484674066,140.1425250497,0.1872915704,0.9384133812
780000.22,0.7,.30,35.5608594008,131.4073018925,0.1987283982,0.4746869645
780000.22,0.72,.28,36.5579264400,122.3754394814,0.1402507550,0.4734683008
780000.22,0.74,.26,37.4688368293,113.7194891504,0.1366912430,1.0594216619
780000.22,0.76,.24,38.3401817184,104.0988555706,0.2861470839,1.3805666925
780000.22,0.78,.22,39.3073178470,95.6819068949,0.3338530919,0.4897754504
780000.22,0.8,.20,40.2645317864,86.7725877653,0.3054730629,0.8007163821
780000.22,0.82,.18,41.3006712978,77.9902065728,0.1887254816,0.6983145644
780000.22,0.84,.16,42.0584348522,69.2463067878,0.1849878289,0.4408199973
780000.22,0.86,.14,43.0771951252,60.7453525798,0.1203219488,0.9810826456
780000.22,0.88,.12,43.9613176576,51.7259416930,0.1586704879,0.3147738628
780000.22,0.9,.10,44.9547075294,43.2430168413,0.2391714994,0.3584945931
780000.22,0.92,.08,45.8667683174,34.6402531116,0.1534757897,0.3319192437
780000.22,0.94,.06,46.8045692777,26.1572155765,0.1253281141,0.1042542989
780000.22,0.96,.04,47.7514912567,17.4616006615,0.1624974369,0.2203976511
780000.22,0.98,.02,48.6977558650,8.8325816816,0.3751447405,0.1103561003
780000.22,1,0,49.7160231100,0.0000000000,0.5876034924,0.0000000000
800000.2,0,1.00,0.0000000000,499.9190073479,0.0000000000,5.3353553135
800000.2,0.02,.98,1.0673440778,492.9339276177,0.0176010488,4.0950764460
800000.2,0.04,.96,2.1322846438,479.0698033095,0.0039184999,3.1716863551
800000.2,0.06,.94,3.1972252099,469.6498026609,0.0302295879,1.1549109243
800000.2,0.08,.92,4.2704239956,455.3431139958,0.0393068500,2.2420377571
800000.2,0.1,.90,5.3350769620,446.0108374343,0.0400106872,2.5321726318
800000.2,0.12,.88,6.4032427531,432.3168088350,0.0290303661,4.2628542930
800000.2,0.14,.86,7.4636638955,422.6772444310,0.0222913588,3.1475717960
800000.2,0.16,.84,8.5730180708,413.1811260936,0.0054462938,3.1646325703
800000.2,0.18,.82,9.6051311865,397.3728174104,0.0499601298,3.0402330514
800000.2,0.2,.80,10.6556506824,387.8197939170,0.0911042323,1.6895112964
800000.2,0.22,.78,11.6918723651,376.1432502946,0.0591095269,1.4766648749
800000.2,0.24,.76,12.7976726300,367.1029929644,0.0428768798,3.0024047485
800000.2,0.26,.74,13.8726791852,355.7814022953,0.0514320608,3.0391947171
800000.2,0.28,.72,14.8853793219,344.1542703777,0.0287876620,2.7522727002
800000.2,0.3,.70,15.9594819923,332.8852465508,0.0676716621,2.5989379725
800000.2,0.32,.68,17.0827231241,320.8238325118,0.1286973797,2.5619233987
800000.2,0.34,.66,18.0603771843,310.2081474860,0.0642630021,1.3943862545
800000.2,0.36,.64,19.1450183291,302.0198899274,0.0598214324,2.5535283460
800000.2,0.38,.62,20.1776244729,292.1870733599,0.0204695232,2.8786677239
800000.2,0.4,.60,21.2275276837,281.1502338379,0.1774689898,1.2613643294
800000.2,0.42,.58,22.2259094644,270.2178518993,0.1473043002,1.2093959455
800000.2,0.44,.56,23.3335791272,259.7344572758,0.1191586460,1.9240243799
800000.2,0.46,.54,24.2445511450,248.5425652891,0.1035713721,2.1754125964
800000.2,0.48,.52,25.3902866811,240.7911252301,0.1408239850,0.8394438723
800000.2,0.5,.50,26.3445835379,229.2839448740,0.0952626209,1.4546886970
800000.2,0.52,.48,27.3997662573,220.3558076037,0.0481867772,0.4949309211
800000.2,0.54,.46,28.4204780996,211.9860169632,0.1073942693,1.2813449172
800000.2,0.56,.44,29.4545633275,200.4072825991,0.1727101087,0.9625958519
800000.2,0.58,.42,30.3849277815,192.0139974536,0.1611480079,1.3973009735
800000.2,0.6,.40,31.4933986149,181.2123283486,0.2224939076,0.6867122100
800000.2,0.62,.38,32.3824514278,172.3839159557,0.0665150275,0.8316560070
800000.2,0.64,.36,33.3355157145,162.6871083452,0.1644776746,0.6054738267
800000.2,0.66,.34,34.4671794086,153.8969519929,0.1079528217,1.7463252071
800000.2,0.68,.32,35.4196890387,144.4586402793,0.3188349316,1.2791889758
800000.2,0.7,.30,36.4432563351,134.9062928867,0.2178772333,0.7602498215
800000.2,0.72,.28,37.2946746742,125.5299007438,0.1409971291,0.9682809212
800000.2,0.74,.26,38.4377396418,116.3985951640,0.1810493162,1.4381787413
800000.2,0.76,.24,39.4205499535,107.6215664367,0.1120903554,1.0907880153
800000.2,0.78,.22,40.3663009909,98.1636477981,0.2392958069,0.4460559905
800000.2,0.8,.20,41.3163043952,88.9082777098,0.1730884290,0.8222041951
800000.2,0.82,.18,42.4237891725,79.8126927923,0.1822474362,1.3822849532
800000.2,0.84,.16,43.2660248644,70.4879660238,0.2914885833,0.7134648943
800000.2,0.86,.14,44.1156970626,62.1971665009,0.1916773953,0.3146330325
800000.2,0.88,.12,45.0913173821,53.2142087189,0.3059025855,0.6295989663
800000.2,0.9,.10,45.9464950600,44.2890012190,0.3293720418,0.4445117615
800000.2,0.92,.08,46.9715208977,35.5795825780,0.3141562910,0.2937343971
800000.2,0.94,.06,48.0323118111,26.7153368393,0.2175858629,0.3972675757
800000.2,0.96,.04,48.9789256476,17.8917134942,0.4487660873,0.2241111053
800000.2,0.98,.02,50.0021848014,9.0650476952,0.1758467559,0.1177962864
800000.2,1,0,50.8453449209,0.0000000000,0.3822241922,0.0000000000
820000.18,0,1.00,0.0000000000,517.8013681135,0.0000000000,5.5797089064
820000.18,0.02,.98,1.0785810085,507.0787464678,0.0166229774,4.2310050892
820000.18,0.04,.96,2.1703916027,494.8551245633,0.0176151316,1.9462386410
820000.18,0.06,.94,3.2568405170,482.9256065344,0.0052509678,4.6352219583
820000.18,0.08,.92,4.3465351992,468.2377096657,0.0376808733,2.7151806690
820000.18,0.1,.90,5.4417148184,459.7249236925,0.0331668479,2.9803101360
820000.18,0.12,.88,6.5348401541,445.0199552770,0.0243175810,5.3279753602
820000.18,0.14,.86,7.6384423356,434.4398218883,0.0347189223,5.6627609533
820000.18,0.16,.84,8.7627311519,420.3710080437,0.0582146300,2.5684094864
820000.18,0.18,.82,9.8006989756,410.3554188760,0.0471503754,2.5341471497
820000.18,0.2,.80,10.8990832771,398.5002156004,0.0484555442,0.9113371101
820000.18,0.22,.78,11.9963171797,388.8355791227,0.0563771216,2.8097466105
820000.18,0.24,.76,13.0985019056,377.1093984286,0.0710122086,2.0838602512
820000.18,0.26,.74,14.1779867989,363.8790623382,0.0638267559,2.9541587531
820000.18,0.28,.72,15.2507541851,354.6564268001,0.1120536191,2.3303026917
820000.18,0.3,.70,16.3443725488,341.5328019627,0.1441031593,3.3360996984
820000.18,0.32,.68,17.3864078538,331.0514356418,0.0556825800,2.2300553430
820000.18,0.34,.66,18.4669198888,319.4979423766,0.1408986138,1.8874965108
820000.18,0.36,.64,19.5564913140,307.8243848663,0.0381824228,4.4328367493
820000.18,0.38,.62,20.6902914629,298.8951771030,0.1325740318,3.2574110979
820000.18,0.4,.60,21.6854069329,287.5849674651,0.0786290976,2.8487009485
820000.18,0.42,.58,22.6623009081,276.5886939949,0.1048672621,0.9750300776
820000.18,0.44,.56,23.8453833182,267.2424446822,0.2072023236,2.1185484973
820000.18,0.46,.54,24.8138136455,257.0298847964,0.1418162024,1.4833853025
820000.18,0.48,.52,25.9739086232,247.0694541909,0.1555052993,1.3734709512
820000.18,0.5,.50,27.0083430793,235.8152482412,0.1694397181,1.3421303968
820000.18,0.52,.48,28.0850957755,226.3349055906,0.0693609704,1.6001234499
820000.18,0.54,.46,29.1255081966,215.9310655021,0.1141315425,1.7385704229
820000.18,0.56,.44,30.1385781043,206.0039892059,0.1889119877,1.3649579824
820000.18,0.58,.42,31.0940253598,195.5528783987,0.1509257978,1.5485922331
820000.18,0.6,.40,32.1678609734,185.7967992792,0.1209395630,1.7166783816
820000.18,0.62,.38,33.2859663964,177.2650824819,0.1097092743,1.2692120293
820000.18,0.64,.36,34.1378777636,166.9732497698,0.1706491809,1.2709715687
820000.18,0.66,.34,35.2709589134,157.2520461865,0.1664521284,1.5043578380
820000.18,0.68,.32,36.2823032229,147.3380411737,0.2940672333,1.1854477213
820000.18,0.7,.30,37.4097350930,138.0967565201,0.2063640891,0.9096448002
820000.18,0.72,.28,38.3099426653,128.6725865829,0.2253804632,1.0461592822
820000.18,0.74,.26,39.3573191074,119.0869975645,0.3221514876,1.3808849000
820000.18,0.76,.24,40.4174321072,109.7684683872,0.2359562636,0.7114125869
820000.18,0.78,.22,41.2164456743,100.9095751137,0.2095600131,0.7706801492
820000.18,0.8,.20,42.3079275832,90.9254246363,0.3515366912,0.6417583839
820000.18,0.82,.18,43.2666411495,81.3866556027,0.2668077374,0.3980513818
820000.18,0.84,.16,44.2836347387,73.2396401967,0.3145802612,0.4591796085
820000.18,0.86,.14,45.1734681792,63.4807439903,0.3466942466,0.7449114556
820000.18,0.88,.12,46.2238849609,54.6710370546,0.3921874206,0.5790796229
820000.18,0.9,.10,47.2491778555,45.5245755471,0.3776405079,0.3732998513
820000.18,0.92,.08,48.1627177276,36.3002497569,0.3113219955,0.7520973594
820000.18,0.94,.06,49.2269803801,27.4201719896,0.2678388350,0.1802337981
820000.18,0.96,.04,49.9783756557,18.3679138691,0.1758990022,0.1661407419
820000.18,0.98,.02,51.2070631595,9.2288331294,0.4115357397,0.0606924676
820000.18,1,0,52.1503285138,0.0000000000,0.2656047753,0.0000000000
840000.16,0,1.00,0.0000000000,530.2790912592,0.0000000000,3.6021512124
840000.16,0.02,.98,1.1089227758,519.8918156419,0.0097853093,2.0720833316
840000.16,0.04,.96,2.2011853124,505.9305581762,0.0179651512,3.6283122624
840000.16,0.06,.94,3.3365056311,496.4293690823,0.0232751894,2.7838247885
840000.16,0.08,.92,4.4326507635,482.4043891103,0.0101326726,1.6677005819
840000.16,0.1,.90,5.5587268065,468.8547643871,0.0129032757,3.0601898422
840000.16,0.12,.88,6.6968614937,456.7739687900,0.0234695355,2.7061338531
840000.16,0.14,.86,7.8135905467,445.0732545617,0.0276940959,1.6999899948
840000.16,0.16,.84,8.9091399369,433.8590512465,0.0323538393,1.7729956585
840000.16,0.18,.82,10.0126804899,420.8895210643,0.0400444042,1.7627454448
840000.16,0.2,.80,11.1297793140,410.4060700991,0.0565551567,1.4481262324
840000.16,0.22,.78,12.2534518453,397.0814742800,0.0420386003,1.3918396826
840000.16,0.24,.76,13.3752960643,386.6028687043,0.0481523456,0.4192018110
840000.16,0.26,.74,14.4904433191,372.9698018662,0.0624353909,3.1872473821
840000.16,0.28,.72,15.6282698637,362.3423977588,0.0891677330,2.0502909800
840000.16,0.3,.70,16.7203886005,350.0569126253,0.1374303452,2.1554779515
840000.16,0.32,.68,17.7484547777,338.2289787512,0.1216947978,2.5126999447
840000.16,0.34,.66,18.8928961152,328.8937724193,0.0528956945,2.3766857697
840000.16,0.36,.64,20.0625229684,319.2517853205,0.1557875713,2.0452568604
840000.16,0.38,.62,21.1421722043,307.0948156928,0.1189516275,1.4233501681
840000.16,0.4,.60,22.2041135164,295.5284201694,0.0303511498,2.2802106376
840000.16,0.42,.58,23.2911376301,284.1937582170,0.0871308109,1.8813536225
840000.16,0.44,.56,24.4386809357,273.6299075907,0.1476795763,1.0290300128
840000.16,0.46,.54,25.4555307250,262.3476434553,0.0695757165,3.9962465928
840000.16,0.48,.52,26.4964567170,251.9546773223,0.2474886259,1.9042965909
840000.16,0.5,.50,27.6886396030,241.8186295175,0.1048739216,0.6640440783
840000.16,0.52,.48,28.6690874887,232.1026093742,0.0740488112,2.6627203837
840000.16,0.54,.46,29.8910574854,220.8737572069,0.2174120184,1.9129284418
840000.16,0.56,.44,30.8326999559,210.7394559960,0.0938644835,2.9442010114
840000.16,0.58,.42,31.8660456417,201.4275188022,0.2062244181,1.3061830616
840000.16,0.6,.40,33.0242917643,191.1652091611,0.1754449729,1.4421574971
840000.16,0.62,.38,34.0573909361,181.1928904488,0.1405909845,1.4397690230
840000.16,0.64,.36,35.1501259579,170.4149412158,0.1370698753,2.3575383269
840000.16,0.66,.34,36.0429997381,160.5855614943,0.1429974755,2.0180813017
840000.16,0.68,.32,37.1369467871,151.3628132727,0.1869980855,1.8164309410
840000.16,0.7,.30,38.0780756867,140.8451628722,0.2863817294,1.1322492509
840000.16,0.72,.28,39.2401427766,132.3358137451,0.3101235438,1.2684218698
840000.16,0.74,.26,40.1909062658,121.5660340642,0.1956682201,1.4196824089
840000.16,0.76,.24,41.2802928055,113.0388246060,0.2070063752,0.7394038918
840000.16,0.78,.22,42.2532630992,103.3012819186,0.2031188061,0.8329869232
840000.16,0.8,.20,43.3209564052,93.2118287316,0.1883666125,1.1943023973
840000.16,0.82,.18,44.3982021294,84.4516461842,0.3407514510,0.5054911712
840000.16,0.84,.16,45.2351993984,74.5268235575,0.1448286318,0.4125994972
840000.16,0.86,.14,46.1851206313,65.1071609594,0.2871948449,0.5242811450
840000.16,0.88,.12,47.3450718092,55.8370856773,0.3121511704,0.4776998086
840000.16,0.9,.10,48.3176928748,46.8461273685,0.3649052042,0.3516715885
840000.16,0.92,.08,49.4091953265,37.5573466292,0.2952129431,0.2589914879
840000.16,0.94,.06,50.2837859835,28.0389733050,0.5492893465,0.2247907535
840000.16,0.96,.04,51.2330087601,18.8393251962,0.1753469683,0.2473320364
840000.16,0.98,.02,52.3949936786,9.5221482207,0.4373118396,0.0945726524
840000.16,1,0,53.1244286636,0.0000000000,0.4166642853,0.0000000000
860000.14,0,1.00,0.0000000000,545.6703020513,0.0000000000,5.0909330976
860000.14,0.02,.98,1.1247202159,532.2395583966,0.0119715770,3.5981745384
860000.14,0.04,.96,2.2580273368,519.1068061975,0.0227278530,4.6095522648
860000.14,0.06,.94,3.3899786306,506.9561468445,0.0359444870,4.1376315496
860000.14,0.08,.92,4.5401925047,495.4215844034,0.0179280035,2.2869575069
860000.14,0.1,.90,5.6698635438,482.7424395421,0.0419503183,2.1478006142
860000.14,0.12,.88,6.8192762474,467.5523687570,0.0340831097,4.1083696392
860000.14,0.14,.86,7.9436061494,454.5797961208,0.0111301131,4.8619450125
860000.14,0.16,.84,9.0821106076,446.2997015282,0.0502910099,2.3041861256
860000.14,0.18,.82,10.2514909467,430.3860337939,0.0326645242,2.4095349232
860000.14,0.2,.80,11.3686103137,418.9213914504,0.0535700211,0.9864152598
860000.14,0.22,.78,12.5254800663,407.3524605488,0.0389388786,2.8570911696
860000.14,0.24,.76,13.6760226258,395.2088439131,0.0392581300,1.5276251225
860000.14,0.26,.74,14.7710379023,383.1278792908,0.0470933526,1.6622897839
860000.14,0.28,.72,15.9436229237,371.9790887341,0.0558982559,1.9817646923
860000.14,0.3,.70,17.1074566974,360.5739996084,0.0857476442,2.5787705557
860000.14,0.32,.68,18.1865923625,346.7645267867,0.0961639847,2.0278166139
860000.14,0.34,.66,19.3191188556,336.0645545199,0.0983171217,1.9087475578
860000.14,0.36,.64,20.4995101544,325.0607875985,0.1080751875,1.5020676871
860000.14,0.38,.62,21.6353029583,314.2004104019,0.0970686961,2.9228237487
860000.14,0.4,.60,22.7323314326,303.4677035850,0.0680378238,1.7531880485
860000.14,0.42,.58,23.9268151162,292.2673603375,0.1830555060,2.6824712534
860000.14,0.44,.56,24.8492294930,280.6396650024,0.1419990383,1.6750404800
860000.14,0.46,.54,26.0055651320,270.5536486615,0.1160068225,0.7157472724
860000.14,0.48,.52,27.2055748381,258.3310972500,0.1833000798,0.8315827038
860000.14,0.5,.50,28.3126282159,248.4088100016,0.0941706829,0.8751987979
860000.14,0.52,.48,29.3764594689,237.2766965996,0.1609412155,2.7476375743
860000.14,0.54,.46,30.4956125765,225.7287811664,0.1786584784,1.8768557301
860000.14,0.56,.44,31.6010225275,217.1215664394,0.1789355818,1.4189614009
860000.14,0.58,.42,32.5410421139,205.1721034350,0.1766463329,0.7980457105
860000.14,0.6,.40,33.7466600140,195.5082557417,0.1669740571,1.6881265916
860000.14,0.62,.38,34.7186647946,185.9317377432,0.2541472973,1.8224619352
860000.14,0.64,.36,35.8827039966,175.0423445512,0.2007723135,0.7919555189
860000.14,0.66,.34,36.8832016893,164.2523381861,0.1198232409,1.4674785788
860000.14,0.68,.32,38.1155869034,155.8928017421,0.2480849359,0.8609386108
860000.14,0.7,.30,38.9823507403,145.0647083617,0.2218413242,1.0918461894
860000.14,0.72,.28,40.1452806292,134.5490299220,0.1788729869,0.8562962515
860000.14,0.74,.26,41.2825936030,125.2140489571,0.1955895486,1.7749899468
860000.14,0.76,.24,42.2651368579,115.7527498141,0.2954659495,1.2064357207
860000.14,0.78,.22,43.2882932976,105.1741376524,0.2196148690,0.4220643462
860000.14,0.8,.20,44.5118861783,95.7638841246,0.2543028139,0.8061197864
860000.14,0.82,.18,45.1572804253,85.5855800158,0.3374802639,0.7317856362
860000.14,0.84,.16,46.2425789408,76.3393936310,0.4317763178,0.4305727720
860000.14,0.86,.14,47.5411942549,67.1627892933,0.2362118114,0.3136455081
860000.14,0.88,.12,48.3341271428,57.1145782590,0.3139807021,0.5050105175
860000.14,0.9,.10,49.4257733943,47.7429188222,0.2259218653,0.4483668152
860000.14,0.92,.08,50.6256187578,38.1420611927,0.4467170021,0.3859494391
860000.14,0.94,.06,51.2693695780,28.7959245635,0.3600848843,0.2278931117
860000.14,0.96,.04,52.3431435631,19.1391195875,0.2927634454,0.1614420074
860000.14,0.98,.02,53.5115994747,9.6903846522,0.2964650251,0.0594639147
860000.14,1,0,54.5042292616,0.0000000000,0.6129610001,0.0000000000
880000.12,0,1.00,0.0000000000,559.0818895148,0.0000000000,4.7456128784
880000.12,0.02,.98,1.1554112114,547.0730423179,0.0081497620,4.6248122901
880000.12,0.04,.96,2.3005920909,531.8485467305,0.0144318649,2.4685479856
880000.12,0.06,.94,3.4560854736,520.4383868483,0.0177857689,4.2528093958
880000.12,0.08,.92,4.6029303228,507.7991319379,0.0331676568,4.6866881526
880000.12,0.1,.90,5.7892995865,492.7411825299,0.0189470567,4.4386834680
880000.12,0.12,.88,6.9614737512,481.3476998023,0.0173621890,2.2468534366
880000.12,0.14,.86,8.1076817725,469.0965831293,0.0295844924,2.7216886615
880000.12,0.16,.84,9.2633600407,456.1133055629,0.0554057885,3.9078896188
880000.12,0.18,.82,10.4445730528,442.7305650695,0.0712166221,2.0694226878
880000.12,0.2,.80,11.6074618561,429.3870947680,0.0782826300,1.1781043392
880000.12,0.22,.78,12.8275829977,416.9625018817,0.0833257803,2.8167431948
880000.12,0.24,.76,13.9634374302,404.4057312767,0.0214349507,2.0270677650
880000.12,0.26,.74,15.0789339132,392.6410691751,0.0689530217,3.2470975004
880000.12,0.28,.72,16.2682408023,379.4063947708,0.0718302885,2.5092858712
880000.12,0.3,.70,17.3525943474,368.6158813301,0.0599095170,2.6046867267
880000.12,0.32,.68,18.5535695668,358.0099434251,0.0648890688,2.3061867085
880000.12,0.34,.66,19.7179990827,344.4591918672,0.0514780087,0.7447341101
880000.12,0.36,.64,20.8709451539,333.0084095914,0.0938245017,1.5984662697
880000.12,0.38,.62,22.0649358094,320.9892518564,0.0474292334,2.1529440708
880000.12,0.4,.60,23.2626858037,310.6374151926,0.1125705424,2.0281919388
880000.12,0.42,.58,24.3576189088,298.7928605056,0.1596452378,2.6156532720
880000.12,0.44,.56,25.5161320882,287.3545860959,0.1279874125,1.4940100601
880000.12,0.46,.54,26.6865601120,277.8720461174,0.0734882735,2.6733565281
880000.12,0.48,.52,27.7913743208,265.2489049443,0.1390335186,1.3229658294
880000.12,0.5,.50,28.8274111180,253.7468516864,0.0768191108,0.7356589960
880000.12,0.52,.48,30.0551741942,243.2197922155,0.1003482994,1.4217388416
880000.12,0.54,.46,31.1616112870,231.6750319197,0.1932090182,2.8212713752
880000.12,0.56,.44,32.2492927713,221.7165169334,0.2015006826,1.2678357380
880000.12,0.58,.42,33.3759029281,210.1209363894,0.2286983616,0.9514616123
880000.12,0.6,.40,34.4164591490,199.9979598679,0.2732986235,1.4735325348
880000.12,0.62,.38,35.6414078568,190.2765309177,0.3509010163,1.7416690640
880000.12,0.64,.36,36.7515221170,179.4832567318,0.2245001114,1.3418714772
880000.12,0.66,.34,37.8986545659,169.3177985394,0.2199917733,1.9452767370
880000.12,0.68,.32,38.8574503035,158.3191023745,0.1795292038,1.1531497506
880000.12,0.7,.30,39.9814926058,148.0195508442,0.1444751468,1.1788420168
880000.12,0.72,.28,41.0130305222,138.5697454159,0.1667684779,0.2223240757
880000.12,0.74,.26,42.1623610544,128.3469876753,0.2423156647,0.8409947561
880000.12,0.76,.24,43.1310995242,117.9903619638,0.3085569193,0.6336609355
880000.12,0.78,.22,44.2258682867,107.9068246594,0.1221866722,1.0616890288
880000.12,0.8,.20,45.3920234007,98.3489557764,0.4375640426,0.5992024542
880000.12,0.82,.18,46.6081386895,88.3217038689,0.1941641004,0.6658991171
880000.12,0.84,.16,47.4926515358,78.2658303582,0.2560754387,0.7687157532
880000.12,0.86,.14,48.3651468236,68.2058439006,0.3156271960,0.7931500388
880000.12,0.88,.12,49.5257759151,58.4193402422,0.1080258649,0.7372378709
880000.12,0.9,.10,50.4466906650,48.6158213788,0.6400247542,0.3578362569
880000.12,0.92,.08,51.5758892189,38.7245784284,0.3594707270,0.1204809419
880000.12,0.94,.06,52.5033776760,29.1837247505,0.2364691665,0.1466485800
880000.12,0.96,.04,53.5526029733,19.6962830408,0.1868827394,0.2793500090
880000.12,0.98,.02,54.6710165389,9.8694386976,0.4434037034,0.1596644610
880000.12,1,0,55.8084116840,0.0000000000,0.4366069198,0.0000000000
900000.1,0,1.00,0.0000000000,572.2199941790,0.0000000000,5.5228372616
900000.1,0.02,.98,1.1672644272,557.2310634008,0.0092175670,3.5443729938
900000.1,0.04,.96,2.3409587617,546.2867370136,0.0281338375,5.6277674313
900000.1,0.06,.94,3.5007455969,530.6188882849,0.0485974681,3.9386337320
900000.1,0.08,.92,4.6963385935,517.5389846367,0.0129924398,3.4084670493
900000.1,0.1,.90,5.9043600053,506.7244132735,0.0341998181,4.7164879753
900000.1,0.12,.88,7.0673104371,489.6625009059,0.0272378277,3.1270662716
900000.1,0.14,.86,8.2381493175,477.9968875808,0.0274055096,2.3516937122
900000.1,0.16,.84,9.4495397543,466.1255705679,0.0184119661,2.7928113992
900000.1,0.18,.82,10.6295818248,454.2534647707,0.0151339040,4.0511642935
900000.1,0.2,.80,11.8509355365,440.3960451294,0.0617224036,4.6941383736
900000.1,0.22,.78,13.0096952300,428.0849245047,0.0862724705,1.6100548046
900000.1,0.24,.76,14.1718034055,413.6294373079,0.0441427883,1.8539890515
900000.1,0.26,.74,15.4692683209,403.9664347406,0.0558435852,3.5188467404
900000.1,0.28,.72,16.5664200522,390.4805888655,0.0762438056,1.4632439676
900000.1,0.3,.70,17.7476741500,377.6755765601,0.1328610740,2.7272808136
900000.1,0.32,.68,18.9130897220,365.0035307578,0.0777614457,2.7329851675
900000.1,0.34,.66,20.1318755793,351.5303617739,0.0714153619,3.4431362360
